symbol,timeframe,status,cluster,data_source,n_signals,n_folds,rows,trials,best_ev,best_atr_sl_mult,best_atr_tp_mult,best_breakeven_atr,best_trail_activation_atr,best_trail_distance_atr,best_horizon,cost_bps,fee_bps,spread_bps,slippage_bps
LVMH,M15,ok,equity,bars,22023,30,41896,300,0.0001780371403882294,0.20145001179275368,3.8800193139795662,0.15179219316529988,0.47412184697119747,0.1512353588798616,4,8.4,0.4,3.0,2.5
LVMH,M30,ok,equity,bars,12432,25,23061,300,0.000924820529105831,0.30046538294067615,4.123842396801841,0.6939026037625506,1.6304084119849709,0.22110214374492354,16,8.4,0.4,3.0,2.5
LVMH,M5,ok,equity,bars,52751,79,100121,300,-0.0002306212556164278,0.15119919839831764,2.9510295029685496,0.43190514061638163,0.5097256019267118,0.10019366325407411,12,8.4,0.4,3.0,2.5
NVDA,M15,ok,equity,bars,15654,21,30592,300,0.0020189454447154544,0.2313956144604734,2.8655948279511256,0.3883832336718947,0.4371401114661077,0.1501331343229356,14,8.4,0.4,3.0,2.5
NVDA,M30,ok,equity,bars,8718,16,15851,300,0.0038177025669133566,0.4977681977488499,4.711263267375476,0.5497225968430708,0.8505008881237202,0.20003292235822456,12,8.4,0.4,3.0,2.5
NVDA,M5,ok,equity,bars,45103,69,88650,300,0.0001244844028246632,0.15021662160356802,2.951373924042761,0.36282594222628556,0.3855311130407007,0.1008219526875983,8,8.4,0.4,3.0,2.5
PFE,M15,ok,equity,bars,17079,23,33024,300,0.0001839403751566448,0.20018607156449394,3.575088245675068,0.5517396520610878,0.5684870562303224,0.1500061267890424,13,8.4,0.4,3.0,2.5
PFE,M30,ok,equity,bars,10016,19,18461,300,0.0012525685903603061,0.7592779125706393,4.411014253986742,0.9029007480947305,0.9957394037034263,0.2025693947539961,19,8.4,0.4,3.0,2.5
PFE,M5,ok,equity,bars,47079,71,90599,300,-0.00021433708110648903,0.15012573333774368,2.955441851684851,0.1251709186582232,0.46330258546465264,0.10001030254132243,6,8.4,0.4,3.0,2.5
RACE,M15,ok,equity,bars,15771,21,31145,300,0.00003589800714890161,0.2350422995670144,3.7954004567111546,0.4880029497084367,0.4958419153567892,0.150352554593967,9,8.4,0.4,3.0,2.5
RACE,M30,ok,equity,bars,8943,16,16595,300,0.0007565948470129256,1.372393118151472,3.7229302543530802,0.9843481175447509,1.1717595406591745,0.20102001798407895,21,8.4,0.4,3.0,2.5
RACE,M5,ok,equity,bars,44314,70,88810,300,-0.00020547722678232187,0.15008644966474488,2.9994722506808795,0.16875367325569243,0.39752673147090556,0.10074534956549808,9,8.4,0.4,3.0,2.5
