symbol,status,gpu,timeframe,best_ev,best_num_boost_round,best_max_depth,best_gamma,best_subsample,best_colsample_bytree,best_reg_alpha,best_reg_lambda,best_min_child_weight,best_eta,best_colsample_bylevel,trials,rows,device_used,cluster,calmar_score,fee_bps,spread_bps,slippage_bps,n_features,htf_enabled
NEOUSD,ok,0,H4,-0.02200795506941778,1133,7,0.07031487776993968,0.7402608425529695,0.3901693997825801,41.87589881267729,1.0999753754649273,2.0340238503164003,0.015037638280304667,0.454090108589437,600,5248,cuda,crypto,-0.02200795506941778,6.5,241.29610479145097,8.0,39,false
NERUSD,ok,0,H4,-0.00038666389420327315,1995,5,2.5325806698563373,0.740459069376718,0.39785927286723277,78.93326954549046,0.07103878250202586,86.5023960153132,0.15990401153491962,0.5393753322611373,600,5251,cuda,crypto,-0.00038666389420327315,6.5,31.695721077654543,8.0,39,false
NFLX,ok,0,H4,0.007886206088166826,372,2,0.04713348723796573,0.4394381463624993,0.6051244867736792,0.006809484850560532,0.00006873907429793522,0.4082790325315504,0.23414143543837623,0.9507340431816284,600,1816,cuda,equity,0.007886206088166826,0.4,12.320689958637734,2.5,39,false
NVDA,ok,0,H4,0.01017987677515156,932,2,0.06176952858179281,0.49067368304683256,0.56649346746791,0.00424587350612149,0.00005695352684885002,0.9172087176285367,0.2684917673952234,0.9494322280111961,600,1488,cuda,equity,0.01017987677515156,0.4,5.6233481414831195,2.5,39,false
NZDUSD,ok,0,H4,-0.0007362855015754609,791,5,0.001020116167976602,0.8626101187495969,0.6483647802874914,2.5152615686246502,0.005709100823026121,2.0556730013299203,0.013650138811731107,0.800102675925922,600,16974,cuda,forex,-0.0007362855015754609,3.0,1.3837478811374408,5.0,39,false
NZD_CAD,ok,0,H4,2.484824733007584e-6,1625,4,0.4101965935040072,0.9084598916721777,0.7511998975743228,0.014922049034667536,0.02995447842833532,2.5778413987705338,0.24696977868889478,0.7079075746416086,600,15108,cuda,forex,2.484824733007584e-6,0.5,1.7676544488078307,1.5,39,false
NZD_CHF,ok,0,H4,2.3478862532116125e-6,973,5,0.0016523654632544349,0.9361908022094629,0.6444943934357695,0.018884999014314573,0.4167841705232491,4.0379628694783705,0.1752604936709526,0.5092341375707934,600,15269,cuda,forex,2.3478862532116125e-6,0.5,2.5547134463074483,1.5,39,false
NZD_JPY,ok,0,H4,0.00043730496832541753,605,5,0.570717560659514,0.501273162416668,0.7687886400288696,0.30750705812630297,0.000013815165782786229,4.313065212124588,0.2797780366944797,0.42064111607126775,600,15803,cuda,forex,0.00043730496832541753,0.5,1.5320523019091998,1.5,39,false
NZD_USD,ok,0,H4,0.0004274289968490791,955,7,1.089061092693829,0.7992196404122517,0.6774914272269095,0.8101324101749637,0.0005657467776719087,18.50510244973315,0.17424789243331368,0.3083838013797098,600,16974,cuda,forex,0.0004274289968490791,0.5,1.3837478811374408,1.5,39,false
PFE,ok,0,H4,0.0009980156323691719,982,9,2.4440485157187464,0.4521762366194682,0.5381981246078785,4.758772599601187,0.00045343577814758654,24.671776247976513,0.03978147183898521,0.7267749830380517,600,1789,cuda,equity,0.0009980156323691719,0.4,15.020653398422512,2.5,39,false
RACE,ok,0,H4,0.0010084159919417324,588,2,1.0485327123983623,0.4493050123047757,0.30538866663264475,1.3108990201474096,4.537217067852631,0.4356761513612148,0.19474819036730123,0.8681769404587232,600,1555,cuda,equity,0.0010084159919417324,0.4,21.11323309767512,2.5,39,false
