total_return,total_return_pct,final_equity,max_dd,max_dd_pct,sharpe,calmar,profit_factor,n_trades,win_rate,wins,losses,avg_bars_held,ftmo_compliant,ftmo_killed,max_daily_loss_pct,max_daily_gain_pct,gross_profit,gross_loss,sl,tp,breakeven,trail,horizon,session,skipped_max_pos,skipped_corr,skipped_spread,skipped_dd_gate,skipped_profit_lock,skipped_profit_gate,skipped_session,skipped_already_in,prob_threshold,risk_scale,max_positions,dd_gate_pct,profit_lock_pct,profit_gate_pct,dd_recovery_threshold,session_buffer_hours
962.29,0.0096,100962.29,12373.46,0.1092,0.078,0.078,0.997,23,0.2609,6,17,10.0,False,True,-0.0554,0.1405,14569.97,14614.87,9,0,5,7,2,0,0,110,29,0,0,0,35,36,0.48,1.0,15,0.035,0.03,0.01,0.05,1
962.29,0.0096,100962.29,12373.46,0.1092,0.078,0.078,0.997,23,0.2609,6,17,10.0,False,True,-0.0554,0.1405,14569.97,14614.87,9,0,5,7,2,0,0,110,29,0,0,0,35,36,0.48,1.0,15,0.035,0.03,0.01,0.05,2
962.29,0.0096,100962.29,12373.46,0.1092,0.078,0.078,0.997,23,0.2609,6,17,10.0,False,True,-0.0554,0.1405,14569.97,14614.87,9,0,5,7,2,0,0,110,29,0,0,0,35,36,0.48,1.0,15,0.035,0.03,0.01,0.05,3
-12302.51,-0.123,87697.49,12302.51,0.123,-0.78,-1.0,0.176,20,0.2,4,16,5.5,False,True,-0.0843,0.0,2761.89,15655.79,9,0,2,7,2,0,0,80,22,0,0,0,35,24,0.48,1.0,15,0.035,0.03,0.02,0.03,1
-12302.51,-0.123,87697.49,12302.51,0.123,-0.78,-1.0,0.176,20,0.2,4,16,5.5,False,True,-0.0843,0.0,2761.89,15655.79,9,0,2,7,2,0,0,80,22,0,0,0,35,24,0.48,1.0,15,0.035,0.03,0.02,0.03,2
-12302.51,-0.123,87697.49,12302.51,0.123,-0.78,-1.0,0.176,20,0.2,4,16,5.5,False,True,-0.0843,0.0,2761.89,15655.79,9,0,2,7,2,0,0,80,22,0,0,0,35,24,0.48,1.0,15,0.035,0.03,0.02,0.03,3
962.29,0.0096,100962.29,12373.46,0.1092,0.078,0.078,0.997,23,0.2609,6,17,10.0,False,True,-0.0554,0.1405,14569.97,14614.87,9,0,5,7,2,0,0,110,29,0,0,0,35,36,0.48,1.0,15,0.035,0.03,0.02,0.05,1
962.29,0.0096,100962.29,12373.46,0.1092,0.078,0.078,0.997,23,0.2609,6,17,10.0,False,True,-0.0554,0.1405,14569.97,14614.87,9,0,5,7,2,0,0,110,29,0,0,0,35,36,0.48,1.0,15,0.035,0.03,0.02,0.05,2
962.29,0.0096,100962.29,12373.46,0.1092,0.078,0.078,0.997,23,0.2609,6,17,10.0,False,True,-0.0554,0.1405,14569.97,14614.87,9,0,5,7,2,0,0,110,29,0,0,0,35,36,0.48,1.0,15,0.035,0.03,0.02,0.05,3
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.01,0.03,1
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.01,0.03,2
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.01,0.03,3
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.01,0.05,1
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.01,0.05,2
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.01,0.05,3
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.02,0.03,1
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.02,0.03,2
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.02,0.03,3
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.02,0.05,1
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.02,0.05,2
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.02,0.02,0.05,3
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.01,0.03,1
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.01,0.03,2
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.01,0.03,3
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.01,0.05,1
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.01,0.05,2
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.01,0.05,3
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.02,0.03,1
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.02,0.03,2
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.02,0.03,3
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.02,0.05,1
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.02,0.05,2
10092.11,0.1009,110092.11,15094.62,0.1212,0.309,0.669,1.613,15,0.3333,5,10,10.1,False,True,-0.0659,0.2108,21200.14,13144.85,4,0,3,5,3,0,41,88,27,0,0,0,35,35,0.48,1.5,5,0.025,0.03,0.02,0.05,3
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.01,0.03,1
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.01,0.03,2
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.01,0.03,3
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.01,0.05,1
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.01,0.05,2
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.01,0.05,3
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.02,0.03,1
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.02,0.03,2
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.02,0.03,3
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.02,0.05,1
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.02,0.05,2
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.02,0.02,0.05,3
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,66,0,0,143,38,57,0.48,1.5,5,0.035,0.03,0.01,0.03,1
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,66,0,0,143,38,57,0.48,1.5,5,0.035,0.03,0.01,0.03,2
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,66,0,0,143,38,57,0.48,1.5,5,0.035,0.03,0.01,0.03,3
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.03,0.01,0.05,1
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.03,0.01,0.05,2
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.03,0.01,0.05,3
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,66,0,0,143,38,57,0.48,1.5,5,0.035,0.03,0.02,0.03,1
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,66,0,0,143,38,57,0.48,1.5,5,0.035,0.03,0.02,0.03,2
-1211.84,-0.0121,98788.16,13544.74,0.1212,-0.017,-0.089,0.779,17,0.2941,5,12,9.2,False,True,-0.0659,0.1053,10686.41,13725.94,5,0,4,5,3,0,189,88,66,0,0,143,38,57,0.48,1.5,5,0.035,0.03,0.02,0.03,3
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.03,0.02,0.05,1
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.03,0.02,0.05,2
8218.33,0.0822,108218.33,14837.71,0.1212,0.262,0.554,1.425,17,0.2941,5,12,9.2,False,True,-0.0659,0.2108,20847.04,14630.87,5,0,4,5,3,0,189,88,28,0,0,0,38,43,0.48,1.5,5,0.035,0.03,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.02,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.02,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.02,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.025,0.02,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.02,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.02,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.02,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.025,0.03,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.02,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.02,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.02,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.48,1.5,10,0.035,0.02,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.035,0.03,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.035,0.03,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.035,0.03,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.035,0.03,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.035,0.03,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.035,0.03,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.035,0.03,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.035,0.03,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.48,1.5,10,0.035,0.03,0.02,0.03,3
