symbol,timeframe,year,thread,train_years,n_obs,n_trades,win_rate,sharpe,sortino,max_drawdown_pct,profit_factor,device,spread_bps,slippage_bps,total_cost_bps
USD_ILS,H1,2026,1,2024-2025,772,72,0.4166666666666667,-5.94633743074358,-19.645324605765527,-0.09891518439851743,0.4476098473451934,cuda,6.289042516742918,3.0,12.289042516742917
USD_ILS,M1,2026,1,2024-2025,38317,0,0.0,0.0,0.0,0.0,0.0,cuda,6.289042516742918,3.0,12.289042516742917
USD_ILS,M15,2026,1,2024-2025,3022,33,0.42424242424242425,-5.2861747308429745,-13.306666315019605,-0.040701412411607185,0.46633652166626993,cuda,6.289042516742918,3.0,12.289042516742917
USD_ILS,M30,2026,1,2024-2025,1486,82,0.5365853658536586,-2.005227560979035,-5.135045299515134,-0.07077308156448503,0.7580667280073453,cuda,6.289042516742918,3.0,12.289042516742917
USD_ILS,M5,2026,1,2024-2025,8759,42,0.5714285714285714,-0.21798560664797614,-0.4413552322446443,-0.02875762414951244,0.9652305431923822,cuda,6.289042516742918,3.0,12.289042516742917
USD_SGD,H1,2026,1,2025-2025,358,3,0.3333333333333333,-8.020773813173582,-10.923074742346653,-0.0008273772427050963,0.24111106474515095,cuda,2.2344704305093774,3.0,8.234470430509377
USD_SGD,M1,2026,1,2025-2025,22053,0,0.0,0.0,0.0,0.0,0.0,cuda,2.2344704305093774,3.0,8.234470430509377
USD_SGD,M15,2026,1,2025-2025,1414,0,0.0,0.0,0.0,0.0,0.0,cuda,2.2344704305093774,3.0,8.234470430509377
USD_SGD,M30,2026,1,2025-2025,725,1,1.0,0.0,0.0,0.0,inf,cuda,2.2344704305093774,3.0,8.234470430509377
USD_SGD,M5,2026,1,2025-2025,4367,0,0.0,0.0,0.0,0.0,0.0,cuda,2.2344704305093774,3.0,8.234470430509377
USD_MXN,H1,2026,1,2024-2025,804,76,0.39473684210526316,-6.642773078461808,-16.619799858515417,-0.07121603382029684,0.39952041267412564,cuda,2.5834465661268124,3.0,8.583446566126813
USD_MXN,M1,2026,1,2024-2025,48322,1,0.0,0.0,0.0,0.0,0.0,cuda,2.5834465661268124,3.0,8.583446566126813
USD_MXN,M15,2026,1,2024-2025,3222,14,0.6428571428571429,-1.6017957570346908,-4.084998720965718,-0.011285639416285909,0.787811845992623,cuda,2.5834465661268124,3.0,8.583446566126813
USD_MXN,M30,2026,1,2024-2025,1680,45,0.35555555555555557,-6.580228920507672,-11.486868050305757,-0.04364787024182193,0.3922890009466353,cuda,2.5834465661268124,3.0,8.583446566126813
USD_MXN,M5,2026,1,2024-2025,9793,4,0.75,-0.5617577291867746,0.0,-0.002951744918562871,0.9056249724536466,cuda,2.5834465661268124,3.0,8.583446566126813
WHEAT.c,H1,2026,1,2024-2025,605,55,0.43636363636363634,-5.135898312037357,-20.79688556833598,-0.13721607895837495,0.4936068238711394,cuda,20.51097517092455,5.0,28.51097517092455
WHEAT.c,M1,2026,1,2024-2025,28680,0,0.0,0.0,0.0,0.0,0.0,cuda,20.51097517092455,5.0,28.51097517092455
WHEAT.c,M15,2026,1,2024-2025,2427,15,0.4666666666666667,-5.718549485236533,-11.303149464337142,-0.05111498842956019,0.40787712733712383,cuda,20.51097517092455,5.0,28.51097517092455
WHEAT.c,M30,2026,1,2024-2025,1258,38,0.3157894736842105,-8.574503811314344,-23.901659667464028,-0.125647651755043,0.31876213405003223,cuda,20.51097517092455,5.0,28.51097517092455
WHEAT.c,M5,2026,1,2024-2025,6845,4,0.5,-4.434902413179838,-33.22307699310651,-0.013843634951413497,0.5110826777501071,cuda,20.51097517092455,5.0,28.51097517092455
USD_ZAR,H1,2026,1,2024-2025,808,49,0.3469387755102041,-7.788714817215587,-17.961387447364817,-0.08605497276727392,0.34787790663267026,cuda,5.542311514787658,3.0,11.542311514787658
USD_ZAR,M1,2026,1,2024-2025,46507,0,0.0,0.0,0.0,0.0,0.0,cuda,5.542311514787658,3.0,11.542311514787658
USD_ZAR,M15,2026,1,2024-2025,3169,23,0.391304347826087,-9.872444734193737,-44.33449471891865,-0.04240994904789519,0.26289239313570795,cuda,5.542311514787658,3.0,11.542311514787658
USD_ZAR,M30,2026,1,2024-2025,1609,48,0.3125,-8.554252533204386,-16.567039041704966,-0.07311910503779173,0.30269958129385427,cuda,5.542311514787658,3.0,11.542311514787658
USD_ZAR,M5,2026,1,2024-2025,9585,16,0.5,-5.906677057835658,-10.67498647314196,-0.015757010028093155,0.381649173062971,cuda,5.542311514787658,3.0,11.542311514787658
XPD_USD,H1,2026,1,2024-2025,769,179,0.4748603351955307,-2.2647910827342295,-7.018576841992255,-0.5656880524776507,0.7344090130257223,cuda,46.62875319292502,3.0,52.62875319292502
XPD_USD,M1,2026,1,2024-2025,44167,0,0.0,0.0,0.0,0.0,0.0,cuda,46.62875319292502,3.0,52.62875319292502
XPD_USD,M15,2026,1,2024-2025,3013,237,0.4388185654008439,-5.974416068585171,-15.11032293264127,-0.7645550154467695,0.43736932869834033,cuda,46.62875319292502,3.0,52.62875319292502
XPD_USD,M30,2026,1,2024-2025,1538,231,0.45454545454545453,-4.621948795864881,-10.338309701702714,-0.7813767090649626,0.5175159598424705,cuda,46.62875319292502,3.0,52.62875319292502
XPD_USD,M5,2026,1,2024-2025,8970,25,0.52,-6.996143003793902,-17.950111090418204,-0.12974321720265558,0.35376895770208727,cuda,46.62875319292502,3.0,52.62875319292502
XPT_USD,H1,2026,1,2024-2025,774,227,0.4581497797356828,-2.687128212706786,-5.744113270004901,-0.6432522004721051,0.6670042217318441,cuda,25.863201643074046,3.0,31.863201643074046
XPT_USD,M1,2026,1,2024-2025,46469,1,0.0,0.0,0.0,0.0,0.0,cuda,25.863201643074046,3.0,31.863201643074046
XPT_USD,M15,2026,1,2024-2025,3130,564,0.49645390070921985,-1.6998792331683636,-4.395845375099399,-0.7542204022218273,0.7793655583427322,cuda,25.863201643074046,3.0,31.863201643074046
XPT_USD,M30,2026,1,2024-2025,1566,348,0.4540229885057471,-1.888992467156892,-5.631014588189341,-0.5824048123779374,0.7508072215174958,cuda,25.863201643074046,3.0,31.863201643074046
XPT_USD,M5,2026,1,2024-2025,9287,552,0.447463768115942,-5.481027947226411,-10.7227904389773,-0.8624092180770614,0.4592065877147402,cuda,25.863201643074046,3.0,31.863201643074046
XMRUSD,H1,2026,1,2024-2025,1004,158,0.5126582278481012,-3.5591070051166334,-8.043975979524893,-0.8164323701057594,0.606032215595587,cuda,97.69961808331063,8.0,108.69961808331063
XMRUSD,M1,2026,1,2024-2025,67583,0,0.0,0.0,0.0,0.0,0.0,cuda,97.69961808331063,8.0,108.69961808331063
XMRUSD,M15,2026,1,2024-2025,4461,39,0.46153846153846156,-6.619957259784637,-17.805105286125517,-0.42924550460370314,0.3992571971975619,cuda,97.69961808331063,8.0,108.69961808331063
XMRUSD,M30,2026,1,2024-2025,2161,94,0.4787234042553192,-4.036337149811425,-13.019523270749499,-0.581691004826312,0.5795764546515996,cuda,97.69961808331063,8.0,108.69961808331063
XMRUSD,M5,2026,1,2024-2025,13633,1,0.0,0.0,0.0,0.0,0.0,cuda,97.69961808331063,8.0,108.69961808331063
